,training set Accuracy,development set Accuracy,test set Accuracy,test set True positive ratio,test set True negative ratio,test AUC score,loss
0,59.2444747346899,56.58791458427987,50.28901734104046,27.02312138728324,23.265895953757227,0.6274466162091986,0.6301244497299194
1,59.80917145360725,58.405270331667424,39.30635838150289,12.716763005780345,26.589595375722542,0.5987408547717468,0.6279829144477844
2,64.28780060364132,60.17719218537029,48.84393063583815,24.903660886319845,23.940269749518304,0.6254158458688136,0.6135562062263489
3,66.24476681919968,61.06315311222171,44.02697495183045,18.737957610789984,25.289017341040466,0.6091302397706424,0.608756959438324
4,66.30318372115666,61.40390731485689,48.69942196531792,26.878612716763005,21.820809248554912,0.5931990605715006,0.5982819199562073
5,69.92503164248856,63.17582916855975,49.08477842003854,25.67437379576108,23.410404624277454,0.614095597217777,0.5989208221435547
6,73.19637815207867,66.44706951385734,59.874759152215795,42.24470134874759,17.63005780346821,0.6251335439985215,0.5862303376197815
7,73.00165514555545,63.880054520672424,51.49325626204239,30.732177263969174,20.761078998073216,0.6150642138146477,0.5787867903709412
8,75.89329179242527,66.85597455701954,56.98458574181118,38.48747591522158,18.497109826589593,0.625931990605715,0.5782541632652283
9,74.90020445915685,66.67423898228078,61.994219653179194,46.09826589595375,15.895953757225435,0.6363151773599535,0.5923384428024292
10,74.57891149839352,65.15220354384371,50.72254335260116,28.179190751445088,22.54335260115607,0.6336195044108963,0.583536684513092
11,76.00038944601305,66.53793730122672,59.48940269749519,43.40077071290944,16.088631984585742,0.6108860334389664,0.5802790522575378
12,67.19890955116347,59.631985461154024,48.21772639691715,24.03660886319846,24.18111753371869,0.6317296032672638,0.5768976211547852
13,75.47463732840035,64.24352567014994,51.252408477842,29.72061657032755,21.53179190751445,0.6189291010967513,0.5666385889053345
14,75.71804108655438,65.49295774647888,57.61078998073218,39.64354527938343,17.967244701348747,0.6306894251184427,0.5711145401000977
15,76.64297536753968,65.53839164016357,57.80346820809249,38.872832369942195,18.930635838150287,0.6320474041751376,0.5800473690032959
16,77.21740823678319,66.5833711949114,55.8766859344894,35.45279383429673,20.423892100192678,0.633228451520711,0.568607747554779
17,79.3106805569078,67.51476601544752,57.03275529865125,40.99229287090559,16.040462427745663,0.5828012234208,0.5698769688606262
18,76.65271151786584,64.87960018173557,54.86512524084779,35.40462427745665,19.460500963391137,0.6035568908703237,0.5778335332870483
19,78.52205238048874,65.9700136301681,55.82851637764933,36.22350674373796,19.60500963391137,0.6102059169570451,0.5567408800125122
20,72.69983448544446,61.17673784643344,46.86897880539499,22.784200385356453,24.084778420038536,0.6235608802859758,0.5538741946220398
21,82.54308246519327,68.76419809177646,58.57418111753372,42.630057803468205,15.94412331406551,0.6042026352682375,0.5541190505027771
22,78.59994158309804,65.37937301226715,51.97495183044316,33.23699421965318,18.737957610789984,0.5757160663009326,0.5600826144218445
23,77.78210495570052,65.60654248069059,52.601156069364166,34.344894026974956,18.25626204238921,0.5917616312878375,0.5649970769882202
24,81.46236977898938,68.33257610177192,62.042389210019266,49.03660886319846,13.005780346820808,0.598476020681852,0.5561298131942749
25,83.19540453704604,68.30985915492957,60.211946050096344,47.25433526011561,12.95761078998073,0.5684590487610273,0.5383754968643188
26,81.62788433453413,65.67469332121763,51.97495183044316,34.296724470134876,17.678227360308284,0.573165206886137,0.5596840381622314
27,81.43316132801091,66.21990004543389,52.36030828516378,33.38150289017341,18.978805394990367,0.5947655260393894,0.546240508556366
28,82.62097166780255,66.81054066333485,51.87861271676301,32.22543352601156,19.653179190751445,0.5883678105996746,0.5394454598426819
29,84.71424398792718,68.78691503861882,59.82658959537572,44.55684007707129,15.269749518304431,0.6071462380035793,0.5533970594406128
30,82.26073410573458,67.96910495229442,55.250481695568396,37.47591522157997,17.77456647398844,0.585487317264478,0.5579240918159485
31,84.28585337357609,68.60517946388005,57.89980732177264,41.18497109826589,16.714836223506744,0.6070853825105821,0.5338832139968872
32,77.51922889689416,67.15129486597002,63.969171483622354,53.94990366088632,10.01926782273603,0.5724867808345766,0.5504412651062012
33,82.78648622334728,67.71921853702862,54.81695568400771,35.5009633911368,19.315992292870906,0.6115098022421869,0.5399873852729797
34,82.8351669749781,67.74193548387096,65.60693641618496,54.14258188824663,11.464354527938344,0.6178962481461614,0.5450382828712463
35,83.857462759225,68.0145388459791,53.80539499036608,34.8747591522158,18.930635838150287,0.6025865838430919,0.5346880555152893
36,81.97838574627593,67.28759654702408,52.84200385356455,32.75529865125241,20.08670520231214,0.621547014249201,0.5357068777084351
37,85.50287216434623,69.58200817810086,64.83622350674374,52.07129094412332,12.764932562620423,0.6194418649729306,0.5246245861053467
38,86.59332100087626,69.80917764652432,61.657032755298644,49.421965317919074,12.235067437379577,0.5845485649373189,0.5265700817108154
39,85.44445526238925,67.71921853702862,54.383429672447015,34.73025048169557,19.653179190751445,0.6211773734769223,0.5366204380989075
40,86.97303086359653,69.58200817810086,59.874759152215795,44.797687861271676,15.077071290944124,0.6020540982793673,0.506320059299469
41,85.29841300749683,68.21899136756019,55.29865125240848,36.127167630057805,19.171483622350674,0.6171316101461883,0.5186021327972412
42,85.24973225586604,67.56019990913221,57.80346820809249,43.59344894026975,14.210019267822736,0.5729161501462785,0.5247947573661804
43,86.47648719696232,67.69650159018627,52.64932562620424,33.67052023121387,18.978805394990367,0.6056265411090125,0.5196623802185059
44,87.37221302696913,68.51431167651067,53.90173410404624,35.067437379576106,18.834296724470136,0.6096734313933203,0.5198675394058228
45,88.44318956284684,70.69513857337574,61.994219653179194,48.506743737957606,13.48747591522158,0.5973563923060625,0.5162315964698792
46,87.94664589621264,69.51385733757382,59.82658959537572,44.41233140655106,15.414258188824661,0.6095167848465315,0.5122727155685425
47,88.56975951708694,68.96865061335757,56.936416184971094,40.36608863198459,16.570327552986512,0.6032779698607537,0.5171301960945129
48,88.5794956674131,69.26397092230803,58.38150289017341,41.714836223506744,16.666666666666664,0.6050912381613527,0.5181472897529602
49,88.80342712491482,69.85461154020899,59.00770712909441,43.15992292870906,15.847784200385357,0.5934024756916114,0.5153452157974243
50,87.73245058903709,69.58200817810086,62.42774566473989,48.07321772639692,14.354527938342967,0.6115509360476385,0.5174499154090881
51,86.51543179826696,68.4234438891413,56.98458574181118,40.51059730250482,16.473988439306357,0.5939253821499569,0.5216922760009766
52,83.9840327134651,65.83371194911403,50.77071290944123,30.39499036608863,20.3757225433526,0.5992513647407781,0.5219340324401855
53,87.75192288968941,68.80963198546115,60.5009633911368,46.91714836223507,13.583815028901732,0.5961640754247488,0.5223220586776733
54,88.84237172621945,69.69559291231259,57.321772639691716,43.01541425818882,14.30635838150289,0.5687114863616078,0.5174462795257568
55,89.15392853665661,69.94547932757837,58.86319845857418,42.77456647398844,16.088631984585742,0.6065128900949797,0.5119759440422058
56,89.13445623600428,70.33166742389822,58.86319845857418,43.4971098265896,15.366088631984587,0.6022214508851093,0.511305570602417
57,86.6809463538117,69.60472512494322,57.27360308285164,40.703275529865124,16.570327552986512,0.5960750460924011,0.53258216381073
58,87.70324213805861,69.58200817810086,58.1888246628131,42.630057803468205,15.558766859344894,0.5954631103017081,0.5259307622909546
59,88.26793885697595,69.17310313493866,60.74181117533719,47.832369942196536,12.909441233140656,0.5805399910745277,0.5168927311897278
60,89.5823191510077,70.0590640617901,56.69556840077071,41.76300578034682,14.932562620423893,0.5808746962860118,0.5099416375160217
61,88.74501022295784,70.0590640617901,59.82658959537572,45.27938342967245,14.547206165703274,0.5924597790269432,0.5225203037261963
62,89.06630318372115,69.90004543389368,56.165703275529864,39.30635838150289,16.859344894026975,0.5915176458390621,0.5210638046264648
63,87.49878298120923,67.85552021808269,54.576107899807326,35.69364161849711,18.88246628131021,0.59792606733773,0.5176092982292175
64,90.05939051698958,70.58155383916402,58.47784200385357,43.35260115606936,15.1252408477842,0.5957228731005197,0.5140513777732849
65,89.44601304644144,69.49114039073149,54.72061657032755,37.23506743737958,17.485549132947977,0.584118068672043,0.5197772979736328
66,90.82854639275631,70.28623353021354,57.41811175337187,43.0635838150289,14.354527938342967,0.5833956914310958,0.5078883767127991
67,90.1275435692727,68.28714220808723,56.310211946050096,38.824662813102115,17.485549132947977,0.5894282739128279,0.5038473606109619
68,90.63382338623308,68.99136756019992,55.539499036608866,37.62042389210019,17.91907514450867,0.601602753372972,0.5056254267692566
69,88.72553792230552,68.40072694229895,57.5626204238921,40.55876685934489,17.003853564547207,0.5982973985403697,0.500161349773407
70,90.6532956868854,70.69513857337574,60.9344894026975,46.772639691714836,14.16184971098266,0.6034689884915501,0.5187857747077942
71,87.72271443871094,70.37710131758291,59.97109826589595,46.14643545279383,13.82466281310212,0.5748285903613914,0.5257050395011902
72,87.42089377859995,69.01408450704226,57.22543352601156,41.088631984585746,16.136801541425818,0.5865472171008443,0.526168942451477
73,89.31944309220134,69.17310313493866,56.06936416184971,40.36608863198459,15.703275529865124,0.5861702511303344,0.5324897766113281
74,89.84519520981405,69.78646069968197,58.52601156069365,42.870905587668595,15.65510597302505,0.6077254921406258,0.49626922607421875
